user_id,rfm_segment,offer_type,offer_date,discount_pct,converted,order_value
1515915625529296319,Lost,control,2021-03-29,0,False,
1515915625529297084,Lost,email_discount,2021-03-24,10,False,
1515915625529297459,Lost,push_cashback,2021-03-10,5,False,
1515915625529301186,Lost,control,2021-03-26,0,False,
1515915625529305313,Lost,email_discount,2021-03-30,10,True,273.27332629841806
1515915625529306773,Lost,email_discount,2021-03-29,10,False,
1515915625529308563,Lost,email_discount,2021-03-07,10,False,
1515915625529310564,Lost,push_cashback,2021-03-10,5,False,
1515915625529312012,Lost,push_cashback,2021-03-07,5,False,
1515915625529318121,Lost,control,2021-03-23,0,False,
1515915625529322934,Lost,push_cashback,2021-03-28,5,False,
1515915625529323762,Lost,push_cashback,2021-03-18,5,False,
1515915625529324180,Lost,email_discount,2021-03-09,10,True,164.54649168417126
1515915625529325178,Lost,email_discount,2021-03-22,10,False,
1515915625529328991,Lost,email_discount,2021-03-18,10,False,
1515915625529333682,Lost,email_discount,2021-03-17,10,False,
1515915625529336110,Lost,email_discount,2021-03-11,10,False,
1515915625529348640,Lost,email_discount,2021-03-01,10,False,
1515915625529353101,Lost,email_discount,2021-03-17,10,False,
1515915625529357026,Lost,control,2021-03-04,0,False,
1515915625529380823,Can't Lose Them,control,2021-03-04,0,False,
1515915625529381645,Lost,control,2021-03-14,0,False,
1515915625529383366,Lost,control,2021-03-28,0,False,
1515915625529384931,Lost,email_discount,2021-03-09,10,False,
1515915625529389475,Lost,control,2021-03-13,0,False,
1515915625529402494,Can't Lose Them,email_discount,2021-03-28,10,False,
1515915625529404025,Lost,control,2021-03-28,0,False,
1515915625529404320,Can't Lose Them,push_cashback,2021-03-16,5,False,
1515915625529405452,Lost,control,2021-03-01,0,True,183.40002796492976
1515915625529410789,Lost,control,2021-03-03,0,False,
1515915625529413277,Lost,email_discount,2021-03-19,10,False,
1515915625529413613,Lost,control,2021-03-08,0,False,
1515915625529418919,Lost,push_cashback,2021-03-18,5,False,
1515915625529424413,Lost,email_discount,2021-03-06,10,False,
1515915625529426242,Lost,email_discount,2021-03-27,10,False,
1515915625529426975,Lost,control,2021-03-20,0,False,
1515915625529427475,Lost,email_discount,2021-03-29,10,False,
1515915625529435582,Can't Lose Them,email_discount,2021-03-26,10,False,
1515915625529436493,Lost,email_discount,2021-03-06,10,False,
1515915625529437552,Lost,email_discount,2021-03-29,10,True,201.96620748636474
1515915625529438691,Lost,email_discount,2021-03-05,10,False,
1515915625529442855,Lost,email_discount,2021-03-12,10,False,
1515915625529463215,Lost,push_cashback,2021-03-09,5,False,
1515915625529466486,Lost,control,2021-03-09,0,False,
1515915625529467937,Lost,push_cashback,2021-03-17,5,False,
1515915625529469589,Lost,email_discount,2021-03-19,10,True,206.9764142096524
1515915625529470430,Lost,email_discount,2021-03-17,10,True,220.82809527393056
1515915625529472671,Lost,control,2021-03-22,0,False,
1515915625529472674,Lost,push_cashback,2021-03-16,5,False,
1515915625529483255,Lost,control,2021-03-12,0,False,
1515915625529484410,Lost,push_cashback,2021-03-03,5,False,
1515915625529488619,Lost,email_discount,2021-03-14,10,False,
1515915625529490864,Lost,control,2021-03-17,0,False,
1515915625529492039,Lost,control,2021-03-22,0,False,
1515915625529493853,Lost,email_discount,2021-03-16,10,False,
1515915625529494749,Lost,control,2021-03-21,0,False,
1515915625529496061,Lost,push_cashback,2021-03-12,5,False,
1515915625529496692,Lost,push_cashback,2021-03-28,5,False,
1515915625529502776,Lost,push_cashback,2021-03-24,5,False,
1515915625529504341,Lost,push_cashback,2021-03-30,5,False,
1515915625529506221,Lost,email_discount,2021-03-02,10,True,150.94470115635391
1515915625529510099,Lost,control,2021-03-08,0,False,
1515915625529513487,Lost,push_cashback,2021-03-12,5,False,
1515915625529518684,Lost,email_discount,2021-03-21,10,False,
1515915625529520994,Lost,control,2021-03-16,0,False,
1515915625529522333,Lost,control,2021-03-08,0,False,
1515915625529524073,Lost,email_discount,2021-03-28,10,False,
1515915625529528152,Lost,email_discount,2021-03-16,10,False,
1515915625529534516,Lost,push_cashback,2021-03-10,5,False,
1515915625529536965,Lost,control,2021-03-20,0,False,
1515915625529537454,Lost,control,2021-03-15,0,False,
1515915625529538498,Lost,email_discount,2021-03-04,10,False,
1515915625529539705,Lost,control,2021-03-26,0,False,
1515915625529540479,Can't Lose Them,push_cashback,2021-03-15,5,False,
1515915625529541448,Lost,control,2021-03-04,0,False,
1515915625529543739,Lost,email_discount,2021-03-30,10,False,
1515915625529548292,Lost,email_discount,2021-03-11,10,False,
1515915625529551570,Lost,push_cashback,2021-03-06,5,False,
1515915625529553347,Lost,push_cashback,2021-03-04,5,False,
1515915625529554561,Lost,control,2021-03-09,0,False,
1515915625529555942,Lost,control,2021-03-09,0,False,
1515915625529558402,Lost,email_discount,2021-03-03,10,False,
1515915625529561943,Lost,push_cashback,2021-03-23,5,False,
1515915625529563809,Can't Lose Them,push_cashback,2021-03-28,5,False,
1515915625529564858,Can't Lose Them,push_cashback,2021-03-05,5,False,
1515915625529567943,Lost,control,2021-03-15,0,False,
1515915625529568205,Lost,push_cashback,2021-03-28,5,False,
1515915625529569041,Lost,email_discount,2021-03-09,10,False,
1515915625529577929,Lost,email_discount,2021-03-02,10,True,217.05508700660152
1515915625529578115,Lost,control,2021-03-03,0,False,
1515915625529583754,Lost,control,2021-03-26,0,False,
1515915625529584345,Lost,push_cashback,2021-03-21,5,True,188.2458222803469
1515915625529589895,Lost,control,2021-03-12,0,False,
1515915625529591378,Lost,email_discount,2021-03-16,10,False,
1515915625529593341,Lost,push_cashback,2021-03-05,5,True,165.01888139156338
1515915625529593467,Lost,email_discount,2021-03-10,10,False,
1515915625529595633,Lost,push_cashback,2021-03-28,5,False,
1515915625529603816,Lost,control,2021-03-15,0,False,
1515915625529605266,Lost,push_cashback,2021-03-14,5,False,
1515915625529607828,Lost,push_cashback,2021-03-14,5,False,
1515915625529608943,Lost,email_discount,2021-03-23,10,False,
1515915625529610172,Lost,email_discount,2021-03-13,10,False,
1515915625529613014,Lost,push_cashback,2021-03-16,5,False,
1515915625529613861,Lost,control,2021-03-30,0,False,
1515915625529614546,Lost,control,2021-03-08,0,False,
1515915625529616245,Lost,email_discount,2021-03-08,10,False,
1515915625529630439,Lost,control,2021-03-30,0,False,
1515915625529630916,Lost,email_discount,2021-03-17,10,False,
1515915625529630952,Lost,control,2021-03-30,0,False,
1515915625529637144,Lost,push_cashback,2021-03-17,5,False,
1515915625529638924,Lost,email_discount,2021-03-03,10,False,
1515915625529640606,Lost,email_discount,2021-03-01,10,False,
1515915625529643743,Lost,push_cashback,2021-03-17,5,True,157.41025984183756
1515915625529653610,Lost,email_discount,2021-03-26,10,False,
1515915625529656231,Lost,control,2021-03-24,0,False,
1515915625529658002,Lost,control,2021-03-16,0,False,
1515915625529658325,Lost,email_discount,2021-03-17,10,True,148.63542595134314
1515915625529659332,Lost,control,2021-03-25,0,False,
1515915625529665008,Lost,email_discount,2021-03-02,10,False,
1515915625529670504,Lost,push_cashback,2021-03-25,5,False,
1515915625529672535,Lost,email_discount,2021-03-14,10,False,
1515915625529676926,Lost,push_cashback,2021-03-07,5,True,184.2140464849781
1515915625529684528,Lost,control,2021-03-25,0,False,
1515915625529684867,Lost,push_cashback,2021-03-19,5,False,
1515915625529686185,Lost,control,2021-03-01,0,False,
1515915625529690741,Lost,email_discount,2021-03-17,10,False,
1515915625529691781,Lost,control,2021-03-27,0,False,
1515915625529691960,Lost,email_discount,2021-03-10,10,False,
1515915625529704488,Lost,email_discount,2021-03-06,10,True,155.2788716018767
1515915625529705216,Lost,push_cashback,2021-03-07,5,False,
1515915625529708945,Lost,push_cashback,2021-03-25,5,False,
1515915625529720966,Lost,push_cashback,2021-03-06,5,False,
1515915625529727713,Lost,push_cashback,2021-03-05,5,False,
1515915625529728066,Lost,control,2021-03-30,0,False,
1515915625529734691,Lost,control,2021-03-02,0,False,
1515915625529735469,Lost,control,2021-03-18,0,False,
1515915625529745855,Lost,email_discount,2021-03-24,10,False,
1515915625529749920,Lost,control,2021-03-17,0,False,
1515915625529766265,Lost,control,2021-03-24,0,False,
1515915625529766557,Lost,control,2021-03-27,0,False,
1515915625529778241,Lost,push_cashback,2021-03-26,5,False,
1515915625529792290,Lost,control,2021-03-27,0,False,
1515915625529799988,Lost,email_discount,2021-03-23,10,False,
1515915625529800078,Lost,push_cashback,2021-03-07,5,False,
1515915625529802917,Lost,email_discount,2021-03-21,10,True,195.70463465898416
1515915625529811419,Lost,control,2021-03-19,0,False,
1515915625529811972,Lost,push_cashback,2021-03-07,5,False,
1515915625529814691,Lost,email_discount,2021-03-23,10,False,
1515915625529818323,Lost,control,2021-03-07,0,False,
1515915625529826063,Lost,email_discount,2021-03-16,10,False,
1515915625529829869,Lost,email_discount,2021-03-12,10,False,
1515915625529830352,Lost,email_discount,2021-03-15,10,False,
1515915625529830735,Lost,control,2021-03-15,0,False,
1515915625529832563,Lost,control,2021-03-11,0,False,
1515915625529834197,Lost,email_discount,2021-03-02,10,False,
1515915625529838424,Lost,push_cashback,2021-03-03,5,False,
1515915625529839265,Lost,push_cashback,2021-03-19,5,False,
1515915625529842775,Lost,control,2021-03-20,0,False,
1515915625529843189,Can't Lose Them,control,2021-03-28,0,False,
1515915625529847776,Lost,control,2021-03-25,0,False,
1515915625529852041,Lost,control,2021-03-26,0,False,
1515915625529856608,Lost,control,2021-03-15,0,False,
1515915625529865511,Lost,push_cashback,2021-03-16,5,False,
1515915625529866520,Lost,control,2021-03-01,0,False,
1515915625529867380,Lost,email_discount,2021-03-15,10,False,
1515915625529869807,Lost,email_discount,2021-03-12,10,False,
1515915625529873534,Lost,push_cashback,2021-03-07,5,False,
1515915625529876835,Lost,email_discount,2021-03-07,10,True,180.44019397318593
1515915625529877437,Lost,push_cashback,2021-03-11,5,False,
1515915625529879406,Lost,push_cashback,2021-03-20,5,False,
1515915625529880051,Can't Lose Them,email_discount,2021-03-29,10,False,
1515915625529886963,Lost,control,2021-03-11,0,False,
1515915625529887342,Lost,email_discount,2021-03-17,10,False,
1515915625529889293,Lost,email_discount,2021-03-03,10,True,124.96276599128485
1515915625529889373,Lost,push_cashback,2021-03-16,5,False,
1515915625529890558,Lost,email_discount,2021-03-05,10,False,
1515915625529892098,Lost,push_cashback,2021-03-28,5,False,
1515915625529898825,Lost,control,2021-03-02,0,False,
1515915625529901373,Lost,control,2021-03-23,0,False,
1515915625529901532,Lost,control,2021-03-30,0,False,
1515915625529903256,Can't Lose Them,email_discount,2021-03-26,10,True,142.9952668757153
1515915625529903663,Lost,push_cashback,2021-03-26,5,False,
1515915625529907375,Lost,control,2021-03-07,0,False,
1515915625529910328,Can't Lose Them,push_cashback,2021-03-28,5,False,
1515915625529924251,Lost,push_cashback,2021-03-10,5,False,
1515915625529929634,Lost,control,2021-03-05,0,False,
1515915625529930982,Lost,control,2021-03-15,0,False,
1515915625529932227,Lost,push_cashback,2021-03-12,5,False,
1515915625529933900,Lost,control,2021-03-10,0,False,
1515915625529936330,Lost,push_cashback,2021-03-22,5,False,
1515915625529940777,Lost,push_cashback,2021-03-17,5,False,
1515915625529943288,Lost,control,2021-03-20,0,False,
1515915625529943332,Lost,email_discount,2021-03-20,10,False,
1515915625529946384,Lost,control,2021-03-11,0,False,
1515915625529951765,Lost,email_discount,2021-03-08,10,False,
1515915625529952455,Lost,push_cashback,2021-03-15,5,False,
1515915625529953899,Lost,push_cashback,2021-03-02,5,False,
1515915625529954528,Lost,email_discount,2021-03-17,10,False,
1515915625529957878,Lost,push_cashback,2021-03-23,5,False,
1515915625529958186,Lost,email_discount,2021-03-06,10,False,
1515915625529960178,Lost,email_discount,2021-03-21,10,False,
1515915625529960978,Lost,push_cashback,2021-03-28,5,False,
1515915625529963462,Lost,email_discount,2021-03-13,10,False,
1515915625529965641,Lost,control,2021-03-29,0,False,
1515915625529965855,Lost,control,2021-03-29,0,False,
1515915625529966669,Lost,push_cashback,2021-03-08,5,False,
1515915625529967045,Lost,push_cashback,2021-03-11,5,False,
1515915625529970237,Lost,email_discount,2021-03-15,10,False,
1515915625529972118,Lost,email_discount,2021-03-13,10,False,
1515915625529972699,Lost,email_discount,2021-03-18,10,False,
1515915625529976925,Lost,email_discount,2021-03-18,10,False,
1515915625529978656,Lost,control,2021-03-25,0,False,
1515915625529980506,Lost,control,2021-03-17,0,False,
1515915625529983550,Lost,push_cashback,2021-03-22,5,False,
1515915625529988453,Lost,email_discount,2021-03-13,10,False,
1515915625529990917,Can't Lose Them,email_discount,2021-03-29,10,False,
1515915625529997386,Lost,push_cashback,2021-03-03,5,False,
1515915625530002767,Lost,email_discount,2021-03-29,10,False,
1515915625530003145,Lost,email_discount,2021-03-21,10,False,
1515915625530005060,Lost,email_discount,2021-03-24,10,False,
1515915625530009362,Lost,email_discount,2021-03-07,10,False,
1515915625530011567,Lost,email_discount,2021-03-29,10,False,
1515915625530014466,Lost,push_cashback,2021-03-12,5,False,
1515915625530018072,Lost,email_discount,2021-03-04,10,False,
1515915625530021363,Lost,push_cashback,2021-03-24,5,False,
1515915625530023928,Lost,email_discount,2021-03-27,10,False,
1515915625530024291,At Risk,control,2021-03-27,0,False,
1515915625530027227,Lost,control,2021-03-26,0,False,
1515915625530030619,Lost,control,2021-03-11,0,False,
1515915625530040719,Lost,control,2021-03-14,0,False,
1515915625530041916,Lost,push_cashback,2021-03-18,5,False,
1515915625530042547,Lost,push_cashback,2021-03-07,5,False,
1515915625530047641,Lost,email_discount,2021-03-05,10,False,
1515915625530049271,Lost,control,2021-03-16,0,False,
1515915625530052006,Lost,push_cashback,2021-03-11,5,False,
1515915625530054294,Lost,email_discount,2021-03-22,10,False,
1515915625530057490,Lost,email_discount,2021-03-03,10,False,
1515915625530057934,Lost,push_cashback,2021-03-16,5,False,
1515915625530057940,Lost,control,2021-03-11,0,False,
1515915625530062421,Lost,email_discount,2021-03-10,10,False,
1515915625530067901,Lost,control,2021-03-23,0,False,
1515915625530068448,Lost,control,2021-03-23,0,False,
1515915625530069402,Lost,control,2021-03-02,0,False,
1515915625530070341,Lost,email_discount,2021-03-16,10,True,203.21491359980902
1515915625530073953,Lost,control,2021-03-17,0,False,
1515915625530075188,Lost,email_discount,2021-03-10,10,False,
1515915625530077924,Lost,control,2021-03-18,0,False,
1515915625530079763,Lost,email_discount,2021-03-12,10,False,
1515915625530090820,Lost,control,2021-03-08,0,True,152.97863921328485
1515915625530093101,Lost,push_cashback,2021-03-27,5,True,142.66319326049867
1515915625530094292,Lost,control,2021-03-26,0,False,
1515915625530094644,Lost,control,2021-03-03,0,False,
1515915625530101724,Lost,email_discount,2021-03-27,10,False,
1515915625530104830,Lost,email_discount,2021-03-20,10,False,
1515915625530109061,Can't Lose Them,control,2021-03-24,0,False,
1515915625530110581,Lost,push_cashback,2021-03-03,5,True,134.4421039102259
1515915625530117159,Lost,push_cashback,2021-03-06,5,False,
1515915625530119586,Lost,email_discount,2021-03-02,10,False,
1515915625530119735,Lost,push_cashback,2021-03-03,5,True,135.79953908542055
1515915625530119754,Lost,control,2021-03-17,0,False,
1515915625530121074,Lost,email_discount,2021-03-09,10,False,
1515915625530135045,Can't Lose Them,control,2021-03-04,0,False,
1515915625530135058,Lost,email_discount,2021-03-22,10,False,
1515915625530135452,Lost,email_discount,2021-03-23,10,True,258.91999330353565
1515915625530136801,At Risk,email_discount,2021-03-02,10,False,
1515915625530137422,Can't Lose Them,email_discount,2021-03-24,10,False,
1515915625530159480,Lost,push_cashback,2021-03-28,5,False,
1515915625530164007,Lost,control,2021-03-09,0,True,127.9625562458061
1515915625530164257,Lost,control,2021-03-14,0,False,
1515915625530166293,Lost,control,2021-03-26,0,False,
1515915625530167614,Lost,email_discount,2021-03-11,10,False,
1515915625530168033,Lost,push_cashback,2021-03-02,5,True,223.91612982660712
1515915625530170958,Lost,control,2021-03-21,0,False,
1515915625530176254,Lost,push_cashback,2021-03-02,5,False,
1515915625530181447,Lost,email_discount,2021-03-27,10,False,
1515915625530187104,Lost,control,2021-03-05,0,False,
1515915625530195570,Lost,push_cashback,2021-03-07,5,False,
1515915625530195665,Lost,email_discount,2021-03-22,10,False,
1515915625530204184,Lost,push_cashback,2021-03-04,5,False,
1515915625530207204,Lost,control,2021-03-14,0,False,
1515915625530212591,Lost,control,2021-03-02,0,False,
1515915625530215979,Lost,email_discount,2021-03-23,10,True,170.11709506407746
1515915625530217685,Lost,email_discount,2021-03-12,10,False,
1515915625530219002,Lost,email_discount,2021-03-10,10,False,
1515915625530220451,Lost,push_cashback,2021-03-25,5,False,
1515915625530220545,Lost,push_cashback,2021-03-01,5,False,
1515915625530225804,Lost,push_cashback,2021-03-19,5,False,
1515915625530226059,Lost,email_discount,2021-03-23,10,False,
1515915625530226363,Lost,control,2021-03-16,0,False,
1515915625530227641,Can't Lose Them,control,2021-03-15,0,False,
1515915625530227912,Lost,push_cashback,2021-03-14,5,True,138.84982029688496
1515915625530230031,At Risk,push_cashback,2021-03-09,5,False,
1515915625530241303,Lost,control,2021-03-29,0,False,
1515915625530242471,Lost,control,2021-03-21,0,False,
1515915625530244020,Lost,push_cashback,2021-03-23,5,False,
1515915625530248713,Lost,push_cashback,2021-03-15,5,False,
1515915625530260220,Lost,control,2021-03-26,0,False,
1515915625530261739,Lost,email_discount,2021-03-07,10,False,
1515915625530268388,Lost,push_cashback,2021-03-04,5,False,
1515915625530272817,Lost,control,2021-03-21,0,False,
1515915625530274828,Lost,control,2021-03-18,0,False,
1515915625530281961,Lost,control,2021-03-08,0,False,
1515915625530283294,At Risk,control,2021-03-12,0,False,
1515915625530283934,Lost,email_discount,2021-03-15,10,False,
1515915625530284980,Lost,control,2021-03-15,0,False,
1515915625530285599,Lost,push_cashback,2021-03-17,5,False,
1515915625530287798,Can't Lose Them,email_discount,2021-03-02,10,False,
1515915625530289554,Lost,control,2021-03-12,0,False,
1515915625530290676,Lost,email_discount,2021-03-03,10,False,
1515915625530294206,Lost,push_cashback,2021-03-07,5,False,
1515915625530297741,Lost,control,2021-03-06,0,False,
1515915625530302043,Lost,push_cashback,2021-03-14,5,False,
1515915625530303328,Lost,control,2021-03-23,0,True,191.12058968091333
1515915625530303635,Lost,control,2021-03-27,0,False,
1515915625530303839,Lost,control,2021-03-05,0,False,
1515915625530304953,Lost,control,2021-03-30,0,False,
1515915625530309045,Lost,control,2021-03-04,0,False,
1515915625530312867,Lost,email_discount,2021-03-15,10,False,
1515915625530313357,Lost,control,2021-03-07,0,False,
1515915625530314941,Can't Lose Them,control,2021-03-03,0,False,
1515915625530315776,Lost,email_discount,2021-03-13,10,False,
1515915625530315902,Lost,email_discount,2021-03-10,10,False,
1515915625530316187,Lost,email_discount,2021-03-23,10,False,
1515915625530316655,Lost,email_discount,2021-03-02,10,False,
1515915625530319277,Lost,email_discount,2021-03-12,10,False,
1515915625530321452,Lost,email_discount,2021-03-28,10,False,
1515915625530321511,Lost,control,2021-03-24,0,False,
1515915625530321898,Lost,control,2021-03-28,0,False,
1515915625530323411,Lost,push_cashback,2021-03-22,5,False,
1515915625530323763,Lost,control,2021-03-12,0,False,
1515915625530329243,Lost,control,2021-03-19,0,False,
1515915625530335458,Lost,email_discount,2021-03-19,10,False,
1515915625530338453,Can't Lose Them,email_discount,2021-03-21,10,False,
1515915625530344371,Lost,control,2021-03-03,0,False,
1515915625530352681,Lost,push_cashback,2021-03-06,5,False,
1515915625530356704,Lost,email_discount,2021-03-02,10,True,187.38683529217013
1515915625530358861,Lost,control,2021-03-24,0,False,
1515915625530359644,Lost,control,2021-03-13,0,False,
1515915625530361374,Lost,push_cashback,2021-03-27,5,False,
1515915625530371604,Lost,push_cashback,2021-03-28,5,False,
1515915625530372036,Lost,email_discount,2021-03-27,10,False,
1515915625530374240,Lost,push_cashback,2021-03-09,5,True,157.10000196525343
1515915625530378908,Lost,control,2021-03-13,0,False,
1515915625530379019,Lost,control,2021-03-23,0,False,
1515915625530391009,Lost,push_cashback,2021-03-14,5,False,
1515915625530395288,Lost,push_cashback,2021-03-19,5,False,
1515915625530399122,Lost,push_cashback,2021-03-11,5,False,
1515915625530400058,Lost,push_cashback,2021-03-14,5,False,
1515915625530400083,Can't Lose Them,email_discount,2021-03-16,10,False,
1515915625530400284,Lost,push_cashback,2021-03-10,5,False,
1515915625530401225,Lost,email_discount,2021-03-20,10,False,
1515915625530405762,Lost,control,2021-03-16,0,False,
1515915625530408974,Lost,push_cashback,2021-03-28,5,False,
1515915625530412518,Lost,email_discount,2021-03-26,10,False,
1515915625530418744,Lost,push_cashback,2021-03-02,5,True,173.79534521973883
1515915625530421705,Lost,control,2021-03-25,0,False,
1515915625530425143,Lost,control,2021-03-16,0,False,
1515915625530428763,Lost,control,2021-03-14,0,False,
1515915625530429782,Lost,push_cashback,2021-03-21,5,False,
1515915625530433182,Lost,push_cashback,2021-03-28,5,True,166.48792787745072
1515915625530434513,Lost,email_discount,2021-03-18,10,False,
1515915625530434761,Lost,control,2021-03-26,0,False,
1515915625530436585,Lost,push_cashback,2021-03-06,5,False,
1515915625530442231,Lost,control,2021-03-07,0,False,
1515915625530443490,Lost,control,2021-03-13,0,False,
1515915625530451309,Lost,email_discount,2021-03-02,10,False,
1515915625530466728,Lost,email_discount,2021-03-15,10,False,
1515915625530466835,Can't Lose Them,email_discount,2021-03-17,10,False,
1515915625530468654,Lost,email_discount,2021-03-13,10,False,
1515915625530471170,Lost,control,2021-03-07,0,False,
1515915625530473711,Lost,email_discount,2021-03-01,10,False,
1515915625530478447,At Risk,email_discount,2021-03-03,10,False,
1515915625530478692,Lost,email_discount,2021-03-20,10,False,
1515915625530480301,Lost,email_discount,2021-03-18,10,False,
1515915625530481280,Lost,control,2021-03-07,0,False,
1515915625530484444,Lost,email_discount,2021-03-21,10,True,175.29810118970718
1515915625530485560,Lost,control,2021-03-17,0,False,
1515915625530491062,Lost,push_cashback,2021-03-28,5,False,
1515915625530497599,Lost,control,2021-03-12,0,False,
1515915625530501908,Can't Lose Them,control,2021-03-16,0,False,
1515915625530506332,Lost,email_discount,2021-03-24,10,False,
1515915625530514048,Lost,push_cashback,2021-03-10,5,False,
1515915625530514067,Lost,push_cashback,2021-03-23,5,False,
1515915625530519264,Lost,push_cashback,2021-03-16,5,False,
1515915625530521931,Lost,push_cashback,2021-03-20,5,False,
1515915625530534149,Can't Lose Them,control,2021-03-18,0,False,
1515915625530536466,Lost,push_cashback,2021-03-15,5,False,
1515915625530541327,Lost,control,2021-03-23,0,False,
1515915625530543819,Lost,control,2021-03-11,0,False,
1515915625530549435,Lost,control,2021-03-18,0,False,
1515915625530561433,Lost,push_cashback,2021-03-06,5,False,
1515915625530563431,Lost,email_discount,2021-03-01,10,True,227.1053470662833
1515915625530573074,Lost,email_discount,2021-03-30,10,False,
1515915625530576214,Lost,push_cashback,2021-03-23,5,False,
1515915625530580933,Lost,email_discount,2021-03-07,10,False,
1515915625530581820,Can't Lose Them,email_discount,2021-03-12,10,False,
1515915625530582113,Lost,control,2021-03-20,0,False,
1515915625530582247,Lost,control,2021-03-04,0,False,
1515915625530586178,Lost,push_cashback,2021-03-10,5,False,
1515915625530592163,Lost,push_cashback,2021-03-21,5,False,
1515915625530597179,Lost,email_discount,2021-03-02,10,False,
1515915625530598856,Lost,control,2021-03-09,0,False,
1515915625530599265,Lost,push_cashback,2021-03-10,5,False,
1515915625530607129,Lost,push_cashback,2021-03-20,5,False,
1515915625530607482,Lost,push_cashback,2021-03-11,5,False,
1515915625530608018,Lost,push_cashback,2021-03-25,5,False,
1515915625530612432,Lost,push_cashback,2021-03-14,5,False,
1515915625530618307,Lost,push_cashback,2021-03-03,5,False,
1515915625530622514,Lost,email_discount,2021-03-25,10,False,
1515915625530627048,Can't Lose Them,control,2021-03-01,0,False,
1515915625530630989,Lost,control,2021-03-07,0,False,
1515915625530631249,Lost,push_cashback,2021-03-04,5,False,
1515915625530637877,Lost,control,2021-03-07,0,False,
1515915625530639975,Lost,control,2021-03-16,0,False,
1515915625530644565,Lost,control,2021-03-30,0,False,
1515915625530646928,Lost,push_cashback,2021-03-10,5,False,
1515915625530647539,Lost,push_cashback,2021-03-15,5,False,
1515915625530649178,Can't Lose Them,control,2021-03-16,0,False,
1515915625530650342,Can't Lose Them,control,2021-03-06,0,False,
1515915625530650586,Lost,push_cashback,2021-03-04,5,False,
1515915625530657120,Lost,email_discount,2021-03-04,10,True,119.88604780199779
1515915625530657128,Lost,control,2021-03-24,0,False,
1515915625530658228,Lost,email_discount,2021-03-23,10,False,
1515915625530661510,Lost,control,2021-03-04,0,False,
1515915625530662855,Lost,email_discount,2021-03-27,10,False,
1515915625530664260,Lost,email_discount,2021-03-22,10,False,
1515915625530664642,Lost,email_discount,2021-03-22,10,True,143.8400829576014
1515915625530668485,Lost,push_cashback,2021-03-17,5,False,
1515915625530669418,Lost,email_discount,2021-03-13,10,False,
1515915625530670821,Lost,email_discount,2021-03-02,10,False,
1515915625530671070,Lost,email_discount,2021-03-20,10,True,149.5303174714138
1515915625530675864,Lost,control,2021-03-06,0,False,
1515915625530678688,Can't Lose Them,email_discount,2021-03-22,10,False,
1515915625530681947,Lost,control,2021-03-01,0,False,
1515915625530684203,Lost,email_discount,2021-03-08,10,False,
1515915625530689022,Lost,email_discount,2021-03-18,10,False,
1515915625530691800,At Risk,push_cashback,2021-03-29,5,False,
1515915625530691827,Lost,control,2021-03-21,0,False,
1515915625530693425,Lost,email_discount,2021-03-04,10,False,
1515915625530693735,Lost,control,2021-03-05,0,False,
1515915625530694036,Can't Lose Them,control,2021-03-05,0,False,
1515915625530696720,At Risk,push_cashback,2021-03-15,5,False,
1515915625530698473,Lost,push_cashback,2021-03-10,5,False,
1515915625530703517,Lost,push_cashback,2021-03-08,5,False,
1515915625530704531,Lost,push_cashback,2021-03-26,5,False,
1515915625530705631,Lost,push_cashback,2021-03-07,5,False,
1515915625530706058,Lost,push_cashback,2021-03-12,5,False,
1515915625530706598,Lost,push_cashback,2021-03-30,5,False,
1515915625530706712,Lost,push_cashback,2021-03-25,5,True,122.68253351964364
1515915625530714700,Lost,email_discount,2021-03-28,10,False,
1515915625530715320,Lost,control,2021-03-11,0,False,
1515915625530716700,Lost,push_cashback,2021-03-13,5,False,
1515915625530721195,Lost,push_cashback,2021-03-15,5,False,
1515915625530724198,Lost,control,2021-03-17,0,False,
1515915625530725209,Lost,email_discount,2021-03-22,10,False,
1515915625530725481,Lost,control,2021-03-22,0,False,
1515915625530725518,Lost,control,2021-03-18,0,True,178.60891759196107
1515915625530725570,Lost,push_cashback,2021-03-27,5,False,
1515915625530728535,Lost,control,2021-03-08,0,False,
1515915625530728578,Lost,control,2021-03-06,0,False,
1515915625530729466,Lost,push_cashback,2021-03-11,5,False,
1515915625530733664,Lost,push_cashback,2021-03-29,5,False,
1515915625530735203,Lost,push_cashback,2021-03-26,5,False,
1515915625530742250,Lost,push_cashback,2021-03-09,5,False,
1515915625530744739,Lost,control,2021-03-26,0,False,
1515915625530747649,Lost,control,2021-03-05,0,False,
1515915625530748138,Lost,email_discount,2021-03-07,10,False,
1515915625530749601,At Risk,email_discount,2021-03-22,10,False,
1515915625530754168,Lost,control,2021-03-27,0,False,
1515915625530757171,Lost,email_discount,2021-03-15,10,False,
1515915625530757789,Lost,control,2021-03-21,0,False,
1515915625530764815,Lost,email_discount,2021-03-22,10,True,207.74388015835214
1515915625530766955,Lost,push_cashback,2021-03-04,5,True,86.49878021916314
1515915625530767686,Lost,email_discount,2021-03-19,10,False,
1515915625530768299,Lost,push_cashback,2021-03-13,5,False,
1515915625530769695,Lost,push_cashback,2021-03-01,5,True,146.03787707856776
1515915625530769841,Lost,push_cashback,2021-03-01,5,False,
1515915625530772964,Lost,push_cashback,2021-03-22,5,False,
